Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1530,2024-05-04,2024-05-10,CUST256,Mary Shaffer,Home Office,PROD9868,Bookshelf,Furniture,East,Florida,Jonesfort,2,3926,10,7066.8,4566.75,2500.05,Cash,Returned,"Acevedo, Douglas and Bailey",mcphersonrebecca@williams.com,5,Yes,27
ORD1531,2026-01-07,2026-01-14,CUST163,Lawrence Myers,Consumer,PROD7606,Juice Pack,Grocery,North,Washington,North Kristy,5,1817,10,8176.5,6212.57,1963.93,UPI,Pending,King-Dunn,josephrodriguez@may-gregory.info,45,No,0
ORD1532,2026-02-27,2026-03-05,CUST785,William Murray,Home Office,PROD2623,Pen,Office Supplies,North,West Virginia,North Marcus,8,436,5,3313.6,2639.42,674.18,UPI,Cancelled,"Rodriguez, Copeland and Williams",lori84@buchanan.com,42,No,0
ORD1533,2024-10-23,2024-10-24,CUST696,Dawn Neal,Home Office,PROD5856,Cooking Oil,Grocery,North,Minnesota,South Bridgethaven,8,3967,20,25388.8,18181.19,7207.61,Net Banking,Cancelled,"Smith, Olsen and Thomas",stevenrodriguez@moore.net,20,No,0
ORD1534,2024-12-07,2024-12-11,CUST112,Shawn Lewis,Corporate,PROD1155,Sofa,Furniture,East,Michigan,Sandraton,10,4089,5,38845.5,31194.6,7650.9,Cash,Delivered,Wallace-David,lday@anderson.net,9,Yes,50
ORD1535,2025-05-12,2025-05-13,CUST410,Stephen Gordon,Corporate,PROD9030,Bookshelf,Furniture,East,New Hampshire,South Dylan,6,1016,15,5181.6,4147.5,1034.1,Cash,Returned,Ramos Group,cummingspatrick@vargas.com,8,Yes,25
ORD1536,2026-02-21,2026-02-26,CUST824,Lindsay Mayo,Corporate,PROD4546,Monitor,Electronics,South,Florida,Greenmouth,10,3436,15,29206.0,22183.47,7022.53,Credit Card,Pending,"Price, Vazquez and Cooper",bradharris@vega-carey.org,19,No,0
ORD1537,2024-04-03,2024-04-04,CUST107,Timothy Moon,Corporate,PROD7433,Headphones,Electronics,West,Minnesota,Richardport,4,186,10,669.6,557.73,111.87,Net Banking,Pending,Strickland and Sons,walkerkrystal@suarez.com,15,No,0
ORD1538,2024-07-20,2024-07-25,CUST134,Rebecca Schmidt,Home Office,PROD6967,Bookshelf,Furniture,East,Arizona,South Deannahaven,8,2817,15,19155.6,15020.71,4134.89,Cash,Pending,"Phillips, Carey and Weber",michael75@lewis.com,10,No,0
ORD1539,2024-07-03,2024-07-06,CUST282,Julie Carrillo,Consumer,PROD3197,Monitor,Electronics,South,Maryland,North Julie,1,4386,5,4166.7,3660.27,506.43,Credit Card,Returned,Chandler-Jones,catherine37@rogers.com,37,No,0
ORD1540,2024-04-18,2024-04-23,CUST431,Jennifer Neal,Consumer,PROD9384,Headphones,Electronics,West,Connecticut,Garciamouth,5,1886,15,8015.5,6358.68,1656.82,UPI,Delivered,Singh-Choi,jennifermartinez@ryan-turner.com,8,Yes,28
ORD1541,2025-03-02,2025-03-06,CUST329,Martha Sparks,Corporate,PROD3912,Sugar,Grocery,South,Ohio,Smithhaven,3,1800,20,4320.0,3565.77,754.23,Credit Card,Returned,Lewis Group,nhall@bush.com,16,No,0
ORD1542,2025-11-17,2025-11-18,CUST176,Tara Myers,Home Office,PROD3426,Calculator,Office Supplies,South,Hawaii,Davidstad,9,3074,10,24899.4,17437.57,7461.83,Net Banking,Pending,Allen-Murillo,renee73@wilson-gray.com,0,Yes,27
ORD1543,2024-07-13,2024-07-15,CUST113,Daniel Wilson,Consumer,PROD3470,Dining Table,Furniture,West,Pennsylvania,South Alyssaberg,8,916,20,5862.4,4737.41,1124.99,Credit Card,Cancelled,Newton PLC,russellporter@vazquez-ramirez.com,11,No,0
ORD1544,2025-12-10,2025-12-13,CUST412,Corey Smith,Consumer,PROD1672,Pen,Office Supplies,North,Connecticut,Watsonburgh,4,3327,5,12642.6,9188.94,3453.66,Net Banking,Cancelled,Stephens Group,sharikennedy@lambert.com,46,No,0
ORD1545,2024-07-24,2024-07-25,CUST727,Patrick Jackson,Home Office,PROD3919,Mouse,Electronics,North,South Carolina,New Jennifer,10,2141,10,19269.0,15083.18,4185.82,Cash,Delivered,Walker-Mcdonald,washingtonmegan@parker.net,20,No,0
ORD1546,2025-12-09,2025-12-16,CUST830,Jonathan Myers,Home Office,PROD2472,Dining Table,Furniture,South,New Mexico,Port Pamela,4,791,20,2531.2,2246.35,284.85,Net Banking,Returned,Simon-Hicks,kimberlymitchell@ellis-byrd.biz,7,Yes,20
ORD1547,2025-12-09,2025-12-16,CUST579,Emily Dixon,Consumer,PROD8796,Office Chair,Furniture,West,New Hampshire,Arthurbury,2,1527,5,2901.3,2494.23,407.07,Credit Card,Delivered,Dean PLC,floresshannon@nelson.com,15,No,0
ORD1548,2024-07-20,2024-07-22,CUST480,Katie Hall,Home Office,PROD3842,Calculator,Office Supplies,West,Maine,Gomezmouth,6,4062,5,23153.4,19496.43,3656.97,UPI,Cancelled,Miller-King,justinellis@yoder.com,15,No,0
ORD1549,2024-04-27,2024-05-03,CUST635,Tracy Larson,Home Office,PROD9400,Monitor,Electronics,West,Maine,Andersonmouth,3,4609,15,11752.95,7175.7,4577.25,UPI,Delivered,Williams-Payne,xmcdonald@mcdonald-anthony.info,41,No,0
ORD1550,2025-09-17,2025-09-22,CUST206,Traci Burke,Home Office,PROD7447,Mouse,Electronics,South,Alaska,South Jacqueline,1,4241,5,4028.95,3387.35,641.6,Cash,Delivered,"Reid, Mitchell and Tran",hholloway@moreno.com,2,Yes,20
ORD1551,2025-09-07,2025-09-13,CUST209,Stephanie Travis,Home Office,PROD8677,Dining Table,Furniture,South,Oregon,North Cherylchester,7,506,15,3010.7,2460.24,550.46,Cash,Returned,Baker-Garrett,ipitts@dean.org,20,No,0
ORD1552,2026-01-14,2026-01-20,CUST506,Kayla Mason,Corporate,PROD2857,Bookshelf,Furniture,West,Mississippi,Martinezhaven,3,1308,5,3727.8,2578.75,1149.05,Net Banking,Returned,Solis-Brown,rebecca32@gonzales.net,39,No,0
ORD1553,2026-03-01,2026-03-02,CUST822,Tiffany Munoz,Home Office,PROD4324,Laptop,Electronics,West,Illinois,Philliphaven,10,2684,10,24156.0,16419.21,7736.79,Credit Card,Cancelled,Johnson-Hines,iwong@copeland-miller.com,17,No,0
ORD1554,2024-09-20,2024-09-21,CUST905,Corey Stokes Jr.,Consumer,PROD2374,Mouse,Electronics,North,Michigan,Lake Josephburgh,3,3383,20,8119.2,6807.16,1312.04,Net Banking,Cancelled,Oconnor PLC,wreyes@walker-williams.org,8,Yes,23
ORD1555,2025-08-05,2025-08-06,CUST136,Andrea Hayes,Home Office,PROD1652,Rice Bag,Grocery,West,California,Pattonchester,3,2845,15,7254.75,4430.82,2823.93,Credit Card,Delivered,"Carr, Martin and Mccarty",williammitchell@gibson.org,31,No,0
ORD1556,2025-11-07,2025-11-10,CUST859,Mrs. Ann Mayer,Home Office,PROD5751,Calculator,Office Supplies,North,Ohio,Davidview,3,4681,0,14043.0,10622.52,3420.48,Cash,Cancelled,Perkins-Rosario,silvajames@johnson-brewer.com,27,No,0
ORD1557,2025-06-03,2025-06-07,CUST545,Kimberly Scott,Home Office,PROD3373,Laptop,Electronics,East,Kentucky,Reneeshire,5,2960,5,14060.0,11440.2,2619.8,Net Banking,Pending,Montgomery PLC,kristin02@stanley-buchanan.com,20,No,0
ORD1558,2025-12-13,2025-12-15,CUST275,Laurie Smith,Consumer,PROD2231,File Folder,Office Supplies,South,Minnesota,Lake Roy,1,1550,10,1395.0,912.45,482.55,Cash,Cancelled,Lang LLC,amandalynn@scott-freeman.com,8,Yes,35
ORD1559,2025-02-15,2025-02-21,CUST301,Jason Vaughn,Consumer,PROD9808,Study Table,Furniture,North,New Mexico,Harrisonhaven,9,363,0,3267.0,2909.38,357.62,UPI,Returned,Gonzalez-Chavez,xgardner@williams.com,15,No,0
ORD1560,2025-08-14,2025-08-16,CUST598,Robert Robinson,Home Office,PROD7818,Dining Table,Furniture,East,Oregon,Lake James,2,2664,0,5328.0,4003.37,1324.63,Net Banking,Cancelled,"Strong, Nelson and Conley",pamelatucker@guerrero-floyd.com,13,No,0
ORD1561,2025-01-20,2025-01-22,CUST609,Michael Garcia,Consumer,PROD1062,Rice Bag,Grocery,South,Massachusetts,Michaelstad,6,3093,20,14846.4,10761.89,4084.51,Net Banking,Delivered,Mendez Group,sshaffer@green.com,26,No,0
ORD1562,2025-06-21,2025-06-23,CUST833,Leah Silva,Corporate,PROD6936,Sugar,Grocery,North,Minnesota,New Leahville,10,3150,15,26775.0,16718.62,10056.38,Credit Card,Pending,Gill LLC,lpatterson@brewer-perkins.info,50,No,0
ORD1563,2026-03-20,2026-03-27,CUST570,Gina Allen,Corporate,PROD6546,Calculator,Office Supplies,North,New Hampshire,Port Summerborough,5,1001,15,4254.25,2870.88,1383.37,Credit Card,Delivered,Thomas-Landry,jasonobrien@watkins-ramirez.org,14,No,0
ORD1564,2025-12-17,2025-12-24,CUST949,Nicole Hayes,Corporate,PROD9656,Stapler,Office Supplies,East,North Carolina,Ericfurt,10,1138,15,9673.0,8643.89,1029.11,UPI,Delivered,Butler-Jennings,wgriffith@cook.com,18,No,0
ORD1565,2025-09-16,2025-09-23,CUST931,Alexa Graham,Consumer,PROD9497,Office Chair,Furniture,South,West Virginia,Jesusberg,6,2485,5,14164.5,12253.48,1911.02,Cash,Returned,Hendrix and Sons,apollard@lamb.com,43,No,0
ORD1566,2026-03-06,2026-03-10,CUST300,Shannon Oneal,Consumer,PROD5616,Sofa,Furniture,South,Oklahoma,Gonzalezborough,9,1753,15,13410.45,11976.1,1434.35,Credit Card,Returned,"Allen, Green and Lopez",floresmelissa@vega.com,26,No,0
ORD1567,2025-04-09,2025-04-14,CUST204,Scott Welch,Consumer,PROD5643,Sugar,Grocery,North,Connecticut,North Alexborough,10,3669,0,36690.0,23855.21,12834.79,Credit Card,Delivered,"Lyons, Bradley and Flores",osmith@johnson.com,16,No,0
ORD1568,2024-06-17,2024-06-23,CUST964,Alexis Day,Home Office,PROD1931,Pen,Office Supplies,East,Indiana,Lawrencemouth,10,3484,20,27872.0,19332.27,8539.73,UPI,Delivered,"Hawkins, Rollins and Odom",jadams@norton.net,39,No,0
ORD1569,2025-07-04,2025-07-07,CUST701,Jennifer Hays,Home Office,PROD5691,Cooking Oil,Grocery,South,North Dakota,Jackiefort,5,4991,0,24955.0,16201.84,8753.16,UPI,Cancelled,Guzman-Meza,gonzalezadrienne@lyons.com,29,No,0
ORD1570,2024-10-05,2024-10-11,CUST536,Thomas Perez,Home Office,PROD1694,Laptop,Electronics,South,California,New Thomas,4,3378,20,10809.6,7002.21,3807.39,Net Banking,Returned,Lindsey-Li,katherinemoss@weiss.com,3,Yes,38
ORD1571,2025-07-09,2025-07-10,CUST610,Michael Davidson,Consumer,PROD7761,Headphones,Electronics,North,North Carolina,West Ashleyfort,2,4098,15,6966.6,5762.16,1204.44,Cash,Cancelled,Jones LLC,zflores@bryant-brown.net,24,No,0
ORD1572,2024-05-25,2024-05-26,CUST594,Desiree Hall DDS,Consumer,PROD3400,Rice Bag,Grocery,South,New Mexico,Reynoldsview,7,1620,0,11340.0,9370.19,1969.81,Net Banking,Returned,Rogers-Flores,codymiller@herrera-thomas.com,33,No,0
ORD1573,2025-10-24,2025-10-29,CUST411,Jessica Porter,Consumer,PROD4149,Monitor,Electronics,West,Massachusetts,Mariafurt,6,778,10,4201.2,3627.91,573.29,Cash,Delivered,"Gibson, Martinez and Roy",annamartinez@king-crawford.com,44,No,0
ORD1574,2025-06-17,2025-06-19,CUST783,Elizabeth Brown,Corporate,PROD5926,Sugar,Grocery,East,Washington,Ronaldmouth,3,464,10,1252.8,965.36,287.44,Net Banking,Returned,"Pena, Hunter and Adams",bakerjessica@gibson.org,5,Yes,36
ORD1575,2025-12-23,2025-12-25,CUST603,Lisa Silva,Corporate,PROD1493,Monitor,Electronics,West,Wisconsin,Lake Jeromeview,1,3661,15,3111.85,2199.56,912.29,Net Banking,Returned,"Snyder, Sanchez and Mitchell",daleyates@adams.biz,5,Yes,32
ORD1576,2024-06-09,2024-06-15,CUST371,Brian Grant,Consumer,PROD5826,Pen,Office Supplies,North,Georgia,East Erinmouth,10,2931,15,24913.5,20126.21,4787.29,Credit Card,Cancelled,Hernandez Ltd,candiceroberts@ryan.net,12,No,0
ORD1577,2024-04-08,2024-04-11,CUST129,Joshua Hendricks,Consumer,PROD1679,Sofa,Furniture,West,California,Danielborough,10,3934,20,31472.0,21175.35,10296.65,Cash,Delivered,Martinez-Daugherty,pamelablair@graves.biz,43,No,0
ORD1578,2025-09-11,2025-09-13,CUST399,Michele King,Home Office,PROD3201,Monitor,Electronics,East,South Dakota,Port Joanna,2,1398,15,2376.6,1765.27,611.33,Net Banking,Returned,Adams Inc,petersblake@dominguez-jones.com,40,No,0
ORD1579,2025-11-15,2025-11-22,CUST701,Garrett Glenn,Home Office,PROD7807,Snacks,Grocery,North,Virginia,Lake Jerrychester,1,1166,20,932.8,821.08,111.72,Net Banking,Cancelled,Crawford and Sons,williamsjuan@lopez.com,3,Yes,50
ORD1580,2025-06-24,2025-06-30,CUST431,Sara Ferguson,Home Office,PROD3838,Rice Bag,Grocery,South,Massachusetts,Mariaview,6,2115,5,12055.5,8233.27,3822.23,Cash,Pending,Hoffman and Sons,watsontrevor@martinez-neal.org,31,No,0
ORD1581,2024-07-05,2024-07-10,CUST255,Alexander Sherman,Corporate,PROD1699,Cooking Oil,Grocery,North,Arizona,Thomasview,2,113,15,192.1,156.28,35.82,Credit Card,Cancelled,Powers-Patrick,smithjamie@fisher-powell.com,27,No,0
ORD1582,2025-04-28,2025-05-01,CUST272,Crystal Garcia,Consumer,PROD8055,Rice Bag,Grocery,West,North Dakota,Williamfurt,2,2821,15,4795.7,3055.14,1740.56,UPI,Pending,Wells LLC,ethompson@anderson.info,29,No,0
ORD1583,2025-11-16,2025-11-17,CUST936,Mary Conrad,Home Office,PROD9333,Monitor,Electronics,South,Connecticut,North Sarahtown,4,1500,10,5400.0,4759.57,640.43,UPI,Delivered,"Small, Payne and Khan",stephanie81@lawrence.com,14,No,0
ORD1584,2024-04-11,2024-04-13,CUST171,Brian Williams,Consumer,PROD4173,Bookshelf,Furniture,South,Maine,North William,3,1591,15,4057.05,2960.75,1096.3,Credit Card,Pending,"Hawkins, Price and Perry",johnny26@douglas.com,18,No,0
ORD1585,2025-01-12,2025-01-17,CUST243,Nathaniel Pham,Consumer,PROD8687,Juice Pack,Grocery,North,Michigan,South Brett,9,731,15,5592.15,4511.08,1081.07,Net Banking,Delivered,Mcintosh PLC,hamiltonwilliam@mahoney.com,50,No,0
ORD1586,2024-03-21,2024-03-24,CUST347,Willie Camacho,Consumer,PROD7093,Bookshelf,Furniture,West,Idaho,Crystalchester,6,1132,5,6452.4,4483.06,1969.34,UPI,Pending,Nguyen-Chavez,jamesarellano@carlson.com,40,No,0
ORD1587,2025-01-05,2025-01-06,CUST702,Anthony Miller,Consumer,PROD4447,Mouse,Electronics,North,Idaho,Spencermouth,6,1776,0,10656.0,8314.57,2341.43,Credit Card,Returned,Richards-Gutierrez,pcox@gentry.com,10,No,0
ORD1588,2024-10-14,2024-10-18,CUST869,Richard Mcdonald,Home Office,PROD9113,Cooking Oil,Grocery,East,Kansas,East Josephmouth,7,1454,10,9160.2,6067.18,3093.02,Net Banking,Pending,"Johnson, Chung and Smith",pschmidt@reyes.com,12,No,0
ORD1589,2025-04-21,2025-04-25,CUST661,Matthew Carlson,Corporate,PROD5981,Bookshelf,Furniture,East,Oklahoma,Barnesview,4,2539,10,9140.4,8108.82,1031.58,Net Banking,Delivered,Watts and Sons,mtorres@mack.biz,17,No,0
ORD1590,2024-10-21,2024-10-24,CUST328,Daniel Hicks,Consumer,PROD5536,Calculator,Office Supplies,South,Georgia,West Teresachester,5,2631,0,13155.0,9075.29,4079.71,Cash,Cancelled,"Mullins, Williams and Elliott",gshepherd@howard-schwartz.com,21,No,0
ORD1591,2024-08-26,2024-08-29,CUST711,Amanda Johnson,Home Office,PROD6633,Cooking Oil,Grocery,North,West Virginia,Salazarland,9,4021,20,28951.2,23028.76,5922.44,Cash,Cancelled,Cortez Group,kelly96@mccarty.org,6,Yes,35
ORD1592,2025-10-16,2025-10-23,CUST209,Richard Brown,Home Office,PROD7435,Headphones,Electronics,South,Georgia,South Christy,3,4179,15,10656.45,8679.7,1976.75,UPI,Cancelled,Diaz Ltd,joseph45@alvarez-campbell.com,9,Yes,47
ORD1593,2025-04-02,2025-04-04,CUST483,Matthew Long,Consumer,PROD1406,Dining Table,Furniture,South,New York,South Katherine,6,4945,5,28186.5,16919.15,11267.35,Cash,Returned,Perez-Jones,caleb64@crawford.com,39,No,0
ORD1594,2025-05-10,2025-05-16,CUST331,Nicole Warner,Home Office,PROD8361,Bookshelf,Furniture,East,Iowa,West Rogerton,2,4571,15,7770.7,6773.1,997.6,Cash,Delivered,King-Jenkins,gmedina@gillespie-munoz.com,16,No,0
ORD1595,2025-11-22,2025-11-25,CUST534,Kelsey Williams,Consumer,PROD2124,Dining Table,Furniture,East,New Mexico,Andersonview,8,1083,15,7364.4,4792.81,2571.59,UPI,Delivered,Ortega-Martinez,adamssara@anderson.com,47,No,0
ORD1596,2025-04-14,2025-04-18,CUST388,Monica Miller,Home Office,PROD4489,Keyboard,Electronics,East,New York,New Jasonfort,9,4745,15,36299.25,28841.01,7458.24,Credit Card,Delivered,Paul-Larson,freemancrystal@davis.net,19,No,0
ORD1597,2025-03-02,2025-03-05,CUST593,Christopher Carter,Consumer,PROD7118,Headphones,Electronics,North,Louisiana,East Taylor,9,950,20,6840.0,4871.12,1968.88,Credit Card,Returned,Leon-Sullivan,john53@taylor-gordon.com,50,No,0
ORD1598,2024-05-27,2024-05-30,CUST194,Scott Alvarado,Corporate,PROD1326,Headphones,Electronics,West,New Jersey,Daniellefurt,6,3013,20,14462.4,11710.03,2752.37,UPI,Pending,"Small, Owens and Thomas",dominique28@henry.com,4,Yes,41
ORD1599,2025-01-31,2025-02-05,CUST125,Tiffany Davis,Consumer,PROD2603,File Folder,Office Supplies,East,Kentucky,Port John,1,735,20,588.0,506.8,81.2,UPI,Returned,Steele-Wong,mirandajoshua@greene.com,15,No,0
ORD1600,2024-09-25,2024-09-30,CUST625,Samantha Rivera,Consumer,PROD3320,Juice Pack,Grocery,East,Hawaii,New Davidside,10,3380,15,28730.0,23561.42,5168.58,Cash,Pending,Guzman-Parks,cdixon@rodriguez-johnson.com,25,No,0
ORD1601,2025-09-13,2025-09-17,CUST916,Bobby Martin,Home Office,PROD3253,Cooking Oil,Grocery,South,Washington,Adamburgh,4,4851,20,15523.2,12861.96,2661.24,Credit Card,Pending,Carpenter PLC,jennifer13@burns.com,32,No,0
ORD1602,2025-02-12,2025-02-17,CUST124,Karen Todd,Home Office,PROD9888,Dining Table,Furniture,North,Alabama,Stevensland,6,4930,10,26622.0,22694.67,3927.33,Cash,Pending,"Johnston, Martinez and Williams",teresa45@smith.com,40,No,0
ORD1603,2025-11-08,2025-11-15,CUST380,Jenny Lee,Home Office,PROD1234,Dining Table,Furniture,South,Louisiana,New Debra,5,2019,5,9590.25,6991.75,2598.5,Net Banking,Delivered,Butler and Sons,bklein@moreno-ramos.com,13,No,0
ORD1604,2025-12-21,2025-12-26,CUST205,Tommy Clarke,Corporate,PROD4903,Laptop,Electronics,West,Virginia,Spencerborough,9,523,10,4236.3,3386.18,850.12,Credit Card,Cancelled,"Pollard, Nguyen and Woods",richard50@fields-garcia.biz,15,No,0
ORD1605,2025-03-31,2025-04-01,CUST567,Molly Henderson,Home Office,PROD2025,Sofa,Furniture,East,Pennsylvania,Laurenshire,9,1791,5,15313.05,12062.68,3250.37,Net Banking,Pending,"White, Phillips and Stewart",ifletcher@smith.com,14,No,0
ORD1606,2025-10-07,2025-10-10,CUST818,Nicolas Mueller,Consumer,PROD7303,Cooking Oil,Grocery,North,New Jersey,Marychester,7,3007,15,17891.65,12997.01,4894.64,Credit Card,Cancelled,"Johnson, Harrison and Garcia",martinezkenneth@lowery-berry.com,46,No,0
ORD1607,2025-01-12,2025-01-19,CUST606,Kathleen Hansen,Corporate,PROD8428,Dining Table,Furniture,East,Virginia,Andrewside,2,2772,20,4435.2,3205.15,1230.05,Net Banking,Cancelled,Thompson-Carter,durhamrebecca@woods.info,48,No,0
ORD1608,2024-11-17,2024-11-18,CUST677,Robert Green,Corporate,PROD6810,Pen,Office Supplies,West,Montana,New John,3,569,0,1707.0,1351.58,355.42,Net Banking,Returned,Skinner Group,gutierrezvalerie@sosa-murphy.com,19,No,0
ORD1609,2025-05-08,2025-05-15,CUST877,Matthew Peterson,Corporate,PROD3915,Study Table,Furniture,North,Oklahoma,Erinport,4,3391,10,12207.6,7934.61,4272.99,Cash,Delivered,Cooper Inc,talexander@hull.com,25,No,0
ORD1610,2024-10-18,2024-10-24,CUST306,Linda Silva,Home Office,PROD2632,Laptop,Electronics,North,Texas,West Kelliland,7,3947,10,24866.1,20616.64,4249.46,Cash,Cancelled,White-Dominguez,carlsonmelanie@bishop-bradley.biz,29,No,0
ORD1611,2025-12-12,2025-12-17,CUST189,Alexandra Reyes,Consumer,PROD9183,Calculator,Office Supplies,East,Arkansas,North Yvonneshire,9,3971,5,33952.05,28991.07,4960.98,Cash,Cancelled,Walters Inc,morgan77@smith-simpson.com,25,No,0
ORD1612,2024-05-04,2024-05-10,CUST979,Aaron Powell,Corporate,PROD7930,Notebook,Office Supplies,West,Louisiana,Kaitlinfort,6,4543,10,24532.2,15529.62,9002.58,Cash,Cancelled,Maxwell-Woodward,kenneth09@phillips.com,16,No,0
ORD1613,2024-09-15,2024-09-17,CUST797,Mark Beard,Corporate,PROD5067,Headphones,Electronics,East,Michigan,Brownton,10,2422,15,20587.0,13799.83,6787.17,Net Banking,Delivered,Ramos PLC,jonathan52@williams.net,0,Yes,42
ORD1614,2024-06-16,2024-06-19,CUST234,Nicole Hanson,Home Office,PROD2438,Study Table,Furniture,South,Hawaii,South Nicholas,6,3762,0,22572.0,17965.03,4606.97,Credit Card,Pending,Martin Group,odavis@beard.com,39,No,0
ORD1615,2024-06-02,2024-06-04,CUST431,Rebecca Barry,Home Office,PROD7150,File Folder,Office Supplies,East,Massachusetts,Lake Diana,2,4702,0,9404.0,6030.96,3373.04,Net Banking,Delivered,Moreno and Sons,jason56@torres.biz,24,No,0
ORD1616,2024-06-14,2024-06-17,CUST437,Cathy Miranda,Consumer,PROD1578,Sofa,Furniture,West,Michigan,New Rebecca,8,2833,0,22664.0,18054.87,4609.13,Credit Card,Cancelled,Smith-Jimenez,sherryhobbs@trujillo.net,15,No,0
ORD1617,2024-09-22,2024-09-24,CUST280,Jennifer Collins,Corporate,PROD7635,Calculator,Office Supplies,North,Massachusetts,South Christopherville,5,3360,5,15960.0,13141.05,2818.95,Cash,Returned,"Webster, Rodriguez and Levy",gillespiedonna@curtis.com,50,No,0
ORD1618,2024-08-06,2024-08-08,CUST771,Peter Davis,Consumer,PROD4882,Stapler,Office Supplies,North,Oregon,Lake Kristinberg,4,2292,5,8709.6,5517.56,3192.04,Cash,Delivered,Shields-Carter,bbrewer@price-joseph.com,12,No,0
ORD1619,2025-12-01,2025-12-04,CUST725,Tanya Flores,Home Office,PROD7789,File Folder,Office Supplies,East,North Carolina,Jillton,10,4094,0,40940.0,32646.18,8293.82,Credit Card,Returned,Day Inc,aaron40@suarez-carter.com,8,Yes,26
ORD1620,2024-10-26,2024-11-01,CUST710,Andrew Mcdonald,Corporate,PROD7407,Monitor,Electronics,South,Wisconsin,Lake Anthonymouth,7,1153,20,6456.8,5450.52,1006.28,Net Banking,Returned,Kim Ltd,alice52@roberts-jackson.com,36,No,0
ORD1621,2024-05-11,2024-05-16,CUST161,Bobby Williams,Consumer,PROD2671,Cooking Oil,Grocery,South,Massachusetts,Lake Philip,6,2912,15,14851.2,13036.62,1814.58,Credit Card,Cancelled,Fuller-Hancock,kelly52@smith.com,6,Yes,44
ORD1622,2025-07-19,2025-07-24,CUST235,Susan Hart,Home Office,PROD3951,Cooking Oil,Grocery,West,Mississippi,Jenniferland,5,409,15,1738.25,1184.65,553.6,Credit Card,Cancelled,"Adkins, Collins and Miller",jennysanchez@gonzalez.com,0,Yes,42
ORD1623,2024-03-21,2024-03-22,CUST196,Anna Young,Home Office,PROD6042,Stapler,Office Supplies,West,Washington,East Jasonshire,7,2452,10,15447.6,10249.59,5198.01,Net Banking,Delivered,Huff PLC,eric28@hill.com,42,No,0
ORD1624,2026-02-25,2026-02-26,CUST630,Shelby Wilson,Corporate,PROD3438,Office Chair,Furniture,West,North Carolina,Danielmouth,10,4136,10,37224.0,26388.01,10835.99,Cash,Delivered,Santos-Roth,hmiles@morris-smith.biz,10,No,0
ORD1625,2025-05-10,2025-05-13,CUST826,Courtney Kline,Home Office,PROD9900,Snacks,Grocery,East,New Hampshire,Lake Nicolebury,1,337,0,337.0,249.58,87.42,Credit Card,Cancelled,English Group,kevinanderson@keller-martin.com,10,No,0
ORD1626,2025-11-03,2025-11-10,CUST145,James Stewart,Home Office,PROD5916,Study Table,Furniture,East,Louisiana,New Paul,6,3573,0,21438.0,16492.98,4945.02,Net Banking,Pending,Woodard-Holmes,carlsonryan@reynolds.com,44,No,0
ORD1627,2025-11-26,2025-12-02,CUST621,Eileen Andrade,Consumer,PROD4340,Laptop,Electronics,East,Virginia,Lake Courtney,8,1832,5,13923.2,11697.93,2225.27,Cash,Returned,Powell-Horn,gomezalejandro@sanchez-lopez.net,7,Yes,25
ORD1628,2026-02-20,2026-02-21,CUST461,Tommy Sanders,Consumer,PROD8368,Pen,Office Supplies,West,New Jersey,Daystad,10,4103,5,38978.5,29083.53,9894.97,Net Banking,Returned,Williamson and Sons,narroyo@murphy-garner.info,5,Yes,32
ORD1629,2025-08-18,2025-08-24,CUST249,Stacy Wagner,Consumer,PROD4013,Stapler,Office Supplies,North,Iowa,North Juan,5,723,0,3615.0,3150.97,464.03,Net Banking,Pending,Valentine Group,tmurray@smith.com,48,No,0
ORD1630,2024-12-24,2024-12-25,CUST397,Maria Howard,Home Office,PROD6531,Study Table,Furniture,West,Minnesota,Nicholasland,7,4340,10,27342.0,17053.97,10288.03,Net Banking,Returned,Williams Inc,mitchellsteve@ellis.info,17,No,0
ORD1631,2025-06-19,2025-06-26,CUST595,Shelby Sanchez,Home Office,PROD8692,Calculator,Office Supplies,North,New Hampshire,Anthonybury,1,2382,15,2024.7,1782.73,241.97,Net Banking,Pending,Berry-Fowler,ygonzalez@davis.com,22,No,0
ORD1632,2024-09-24,2024-09-25,CUST722,Danny Arnold,Corporate,PROD9034,Study Table,Furniture,West,Arkansas,East Amy,4,1406,0,5624.0,4990.57,633.43,Credit Card,Cancelled,Green-Howell,kimberly94@valdez.org,29,No,0
ORD1633,2024-04-14,2024-04-19,CUST554,Joshua Henderson,Consumer,PROD3308,Pen,Office Supplies,South,California,North Emily,6,158,5,900.6,751.67,148.93,Credit Card,Cancelled,Fry LLC,stephanie93@pierce-sullivan.net,44,No,0
ORD1634,2025-12-29,2026-01-01,CUST149,Mark Ferguson,Corporate,PROD2565,Pen,Office Supplies,East,Alabama,Carrside,1,3806,20,3044.8,2439.33,605.47,Credit Card,Pending,"Harris, Carey and Boone",ericdiaz@baker.biz,47,No,0
